D8m6580	D8m6581	D8m6582	D8m6583	D8m6584	D8m6585	D8m6586	D8m6587	D8m6588	D8m6589	D8m6590	D8m6591	D8m6592	D8m6593	D8m6594	D8m6595	D8m6596	D8m6597	D8m6598	D8m6599	D8m6600	D8m6601	D8m6602	D8m6603	D8m6604	D8m6605	D8m6606	D8m6607	D8m6608	D8m6609	D8m6610	D8m6611	D8m6612	D8m6613	D8m6614	D8m6615	D8m6616	D8m6617	D8m6618	D8m6619	D8m6620	D8m6621	D8m6622	D8m6623	D8m6624	D8m6625	D8m6626	D8m6627	D8m6628	D8m6629	D8m6630	D8m6631	D8m6632	D8m6633	D8m6634	D8m6635	D8m6636	D8m6637	D8m6638	D8m6639	D8m6640	D8m6641	D8m6642	D8m6643	D8m6644	D8m6645	D8m6646	D8m6647	D8m6648	D8m6649	D8m6650	D8m6651	D8m6652	D8m6653	D8m6654	D8m6655	D8m6656	D8m6657	D8m6658	D8m6659	D8m6660	D8m6661	D8m6662	D8m6663	D8m6664	D8m6665	D8m6666	D8m6667	D8m6668	D8m6669	D8m6670	D8m6671	D8m6672	D8m6673	D8m6674	D8m6675	D8m6676	D8m6677	D8m6678
D8m6647	0.421513277327	0.398201871584	0.530623121016	0.460594124898	0.483792042112	0.439949366798	0.446304039974	0.431857635648	0.453463013017	0.587024525893	0.528414778236	0.491766271755	0.455929719509	0.381158314923	0.408853243254	0.455428778879	0.450686680805	0.516035183958	0.520997232241	0.480333473526	0.572041917534	0.418647717271	0.402872831837	0.363165138928	0.366712382611	0.449753498526	0.505726583961	0.448938289045	0.417758373882	0.400232300722	0.50667613376	0.471793706144	0.419170589426	0.439121325033	0.35161409713	0.354503247713	0.463535787264	0.48190669292	0.449971205405	0.508803884909	0.400782561714	0.401439163151	0.528897454721	0.405867218144	0.510632555401	0.382414807415	0.475006132752	0.392645283189	0.403003674337	0.440202061653	0.374878521348	0.390774584407	0.51760078749	0.518996731026	0.461009623584	0.426422070166	0.475163359136	0.419522492388	0.409314485944	0.410258803091	0.55801930278	0.536640407994	0.49636296882	0.452142352582	0.386317831616	0.522023773298	0.512650614545	0.0	0.206607680029	0.523646658063	0.531727017338	0.416883951073	0.380000963802	0.35787566057	0.354487447729	0.365838055858	0.339546022497	0.393658848649	0.401635589793	0.365311537741	0.311459246967	0.457404504759	0.453891440895	0.432373270815	0.402079246068	0.511553278108	0.497315089777	0.541701262363	0.537255051657	0.341313664666	0.342065547306	0.461111942741	0.454786078985	0.387215977967	0.432276356439	0.452036096758	0.461734855776	0.434991072562	0.41754783325
D8m6648	0.390636576792	0.376297968968	0.474880718354	0.466038903518	0.472889284549	0.42216983044	0.406652454151	0.439512729226	0.46116291479	0.626811800848	0.571149958491	0.532446555115	0.497369987264	0.392059626599	0.421549765175	0.419218700044	0.417241784637	0.548912548677	0.554537134439	0.527639163811	0.608590117458	0.433365293847	0.401919825293	0.405769646775	0.40731067775	0.472888989111	0.53215629626	0.4501307371	0.452072514148	0.410056461269	0.550499976686	0.498211041765	0.431677256601	0.463014289173	0.37492300577	0.379215933325	0.509175327117	0.527029302523	0.433730227824	0.470302464898	0.401693040383	0.409688676205	0.566592332803	0.439480616854	0.545029376576	0.384165790195	0.512721060519	0.37696937638	0.386311815504	0.488322485873	0.397618013268	0.416525943884	0.563198291332	0.567923295951	0.437574798037	0.393900779689	0.430959835831	0.385635498191	0.396693481896	0.403462458309	0.593460250303	0.570527845612	0.519260587046	0.481681841498	0.392267551568	0.558776058043	0.550190791929	0.206607680029	0.0	0.562597247349	0.570276555946	0.44871406765	0.394193274721	0.390582092656	0.394748324168	0.394146411006	0.368101372006	0.429736099006	0.409668536036	0.337128209229	0.28927383032	0.487175426726	0.484909854106	0.469638727851	0.441092328551	0.548861532289	0.531216751532	0.572891812143	0.568957947477	0.364184422569	0.362960807235	0.500637250042	0.475440275471	0.368751043828	0.410993045485	0.472556498214	0.48226227065	0.391794877447	0.38155809259
D8m6649	0.600638229779	0.553356912815	0.751669982997	0.636305412512	0.67999095636	0.634422214478	0.674548023729	0.548017372043	0.549579581458	0.307816433534	0.371842181511	0.462543139129	0.441142584396	0.562263506431	0.619684835385	0.700439214178	0.688519074219	0.322501452416	0.328208566202	0.32682902444	0.311376517749	0.543943182075	0.580045538067	0.4565923596	0.470311066747	0.587385050711	0.612401081169	0.630242756823	0.594427638237	0.594852256437	0.453271258213	0.533815381179	0.504938224714	0.470919224679	0.509477319985	0.479118009884	0.375742529438	0.353941907841	0.672663006672	0.709604524925	0.587511757161	0.541213777016	0.332615009498	0.477022988648	0.339121285831	0.62571142682	0.379769607533	0.594652819153	0.64999745654	0.316953003322	0.558573533804	0.532810027184	0.288820438404	0.279849489749	0.499232797842	0.597132457276	0.688425765683	0.639878903153	0.586830500509	0.587791319617	0.272867701957	0.260711052966	0.48892941553	0.447027664249	0.589071849274	0.273610711091	0.274621695326	0.523646658063	0.562597247349	0.0	0.165096033597	0.415508512153	0.477776974663	0.461603595963	0.446930417116	0.528122928218	0.44778889307	0.499715067712	0.566302430508	0.627934645777	0.587278185041	0.435781988339	0.439240456812	0.416938671189	0.422852107025	0.341582773894	0.336449388543	0.306572674682	0.315749692602	0.521367981197	0.532514970438	0.370714319074	0.542687064312	0.619510962729	0.651257762349	0.447045706783	0.454390753733	0.684872140676	0.667531002815
D8m6650	0.602590486058	0.547183126865	0.754158119954	0.646888365018	0.686637135891	0.63777002304	0.678224293652	0.554728296678	0.557617968522	0.300912443445	0.37400040771	0.450341501516	0.43292031319	0.567086352976	0.617360440637	0.700587564955	0.686054734464	0.321357651278	0.323933556518	0.328070160481	0.296683384217	0.548690286196	0.581071294629	0.466830948316	0.474056887413	0.586988428372	0.615740167995	0.63255691861	0.606979702506	0.595579386204	0.43214957942	0.519100264953	0.495062588573	0.465451170046	0.516244748556	0.474197896869	0.377873817452	0.358390710972	0.674810743227	0.715581492778	0.583261139046	0.550065634069	0.331690695501	0.476988223653	0.331009855335	0.630930089701	0.370796101331	0.594440142203	0.650936074455	0.318224666411	0.564531462958	0.534626528763	0.285432450095	0.272334537058	0.49689727193	0.598188378588	0.692576581219	0.636895344728	0.594052422696	0.598276648443	0.256433264984	0.260201046562	0.473588842354	0.442143985894	0.597719050008	0.267729329505	0.27897730418	0.531727017338	0.570276555946	0.165096033597	0.0	0.408314156358	0.476392336548	0.469273053715	0.456140763787	0.538344686106	0.450393300181	0.501925787721	0.575073944778	0.615438486084	0.58378269214	0.422785832935	0.427711531234	0.408205506399	0.416364191037	0.326169481182	0.321093220069	0.297105652493	0.316271157325	0.524507073579	0.540746764075	0.375024040751	0.545496216648	0.619538915727	0.658916959666	0.439328277259	0.446921014834	0.682028956779	0.665932614853
D8m6651	0.501050359472	0.456623712356	0.656834420324	0.541423954582	0.579353088941	0.521110220949	0.557654928719	0.493585889183	0.498622056661	0.459492962293	0.397328429047	0.355138138544	0.347277868783	0.446788216875	0.513314638734	0.604529589407	0.588653308755	0.403269802424	0.402604438755	0.339286691561	0.438651225123	0.443346191501	0.45351510603	0.352262423186	0.356505335822	0.504660489657	0.533065258103	0.543701933562	0.500808745561	0.486343891008	0.385854131819	0.428701818696	0.374592784233	0.359550626945	0.38886176034	0.374788670032	0.3820820888	0.387856575941	0.55458958508	0.605220521153	0.498261387216	0.461540710238	0.419903735116	0.359917180031	0.37588794044	0.516211310497	0.375758807543	0.503645750596	0.544321342704	0.333634765251	0.428860772954	0.418355915963	0.389684525839	0.406049042187	0.497755057001	0.494588830408	0.576565633059	0.499125003791	0.503802509361	0.509230826308	0.419286656496	0.408067165575	0.402696227604	0.359718726751	0.493044245305	0.416241328114	0.396221238662	0.416883951073	0.44871406765	0.415508512153	0.408314156358	0.0	0.237599346776	0.354392951904	0.343230878599	0.425244725249	0.349626141354	0.405391497617	0.442516706546	0.516075772731	0.471885137039	0.367135825535	0.362300822214	0.330119331125	0.312024422768	0.377162376419	0.358864978428	0.420626201298	0.407241483194	0.379381498199	0.452078473826	0.402655724225	0.461003370034	0.473615939971	0.523205183893	0.342631572087	0.342539930459	0.574789922069	0.554565213761
D8m6652	0.461524747844	0.45373163439	0.605856532124	0.510663389268	0.546122673195	0.499392399161	0.511778511011	0.512204927692	0.526188034113	0.52400727799	0.454781201518	0.396860785399	0.385737765368	0.433647286413	0.49483387562	0.577043975589	0.562763895071	0.441805721636	0.449632029609	0.401350806856	0.494737607002	0.448815728064	0.423876678057	0.353141463275	0.347331790337	0.488962053373	0.532119008486	0.516106998613	0.485318297049	0.447620450602	0.383504656901	0.379681099807	0.362181982545	0.369722608766	0.359882992564	0.354902787991	0.433376551851	0.455690711524	0.507172278644	0.555249600683	0.469173019655	0.464088150577	0.482739119339	0.349475546857	0.435126054704	0.481627114515	0.432786675625	0.469030993395	0.522317554788	0.384033233468	0.388174905265	0.386096631318	0.443083448659	0.459027250977	0.486062516329	0.455723862692	0.527901521898	0.448694321609	0.50961447333	0.515677399981	0.480519921065	0.465357961212	0.433070833604	0.389076307253	0.482959996857	0.463220728197	0.441388503795	0.380000963802	0.394193274721	0.477776974663	0.476392336548	0.237599346776	0.0	0.350899605883	0.338886418348	0.407732056521	0.370093630142	0.413677813197	0.417216880604	0.468859710089	0.415105707959	0.398678874948	0.395488474868	0.343250628466	0.313133353709	0.42314272748	0.404558672144	0.470257331489	0.461269458097	0.374060769169	0.446654264994	0.446453112811	0.441491244015	0.400376705918	0.446690213895	0.360706169339	0.361813350258	0.542732676822	0.523016623712
D8m6653	0.494439628149	0.506688955955	0.621737437304	0.467466502841	0.499129599636	0.540696344723	0.558535401773	0.522505914171	0.530611050802	0.535282917609	0.522033143319	0.459902772123	0.396648583487	0.43295620066	0.497004891977	0.598122571784	0.574363299574	0.454616846229	0.462728326759	0.434946534727	0.514891461377	0.479423298867	0.462026623883	0.235014330478	0.232557023787	0.413778015235	0.466343583845	0.45772829439	0.396570480923	0.399325914182	0.467547460787	0.451041415001	0.450342921902	0.43090756487	0.391138832175	0.384698064321	0.424359331312	0.441177745847	0.493276248729	0.547738222083	0.473091997976	0.467771160827	0.502297140783	0.342020475681	0.444787511678	0.480210105619	0.455394347037	0.478429752964	0.517196966054	0.371441593404	0.385236975263	0.358136859866	0.444221835543	0.453664266002	0.49100505087	0.482377862675	0.587421508294	0.515837038168	0.503132016467	0.507159889005	0.49426902674	0.45919820775	0.453411105366	0.421407383632	0.476778904247	0.452523202134	0.453924674328	0.35787566057	0.390582092656	0.461603595963	0.469273053715	0.354392951904	0.350899605883	0.0	0.17573948402	0.318342765829	0.312597019427	0.328496338389	0.367478793027	0.475248814152	0.453097439325	0.459335020321	0.449797260695	0.383337661562	0.355440732584	0.444157616994	0.42080453507	0.485853870211	0.47556418964	0.380598019853	0.430055235944	0.411045789311	0.411637404137	0.420018450948	0.476991489169	0.44236415084	0.421555127558	0.561294128052	0.545435127294
D8m6654	0.496008343194	0.49555820642	0.625869663803	0.473582574844	0.506911636425	0.534129003045	0.557626825506	0.514673881581	0.527837640306	0.52051231967	0.502105476245	0.438706112204	0.379881735552	0.434658518855	0.491143399066	0.594665804197	0.576143843992	0.444160347844	0.449951057199	0.423436670288	0.505296385384	0.466323115795	0.461518431918	0.22526904036	0.227108070248	0.417985401128	0.45748977424	0.459226750303	0.391823539216	0.401756896501	0.446306057293	0.442000406574	0.447284200219	0.430948373786	0.393515022464	0.380256879203	0.416292252338	0.439091200604	0.498898436716	0.558700699083	0.47300023458	0.466740841784	0.484448760565	0.321946097475	0.431218831221	0.47375523376	0.437660502987	0.472844664338	0.512394470251	0.358796598397	0.388883739629	0.356298812625	0.432993234108	0.443702795285	0.486928037949	0.47368067193	0.582480617555	0.505535289005	0.507189863434	0.508548764404	0.478893108477	0.446891774165	0.441257847142	0.399199680239	0.477578271757	0.442851884979	0.445047552641	0.354487447729	0.394748324168	0.446930417116	0.456140763787	0.343230878599	0.338886418348	0.17573948402	0.0	0.317644350121	0.303689592532	0.317298672617	0.3685421325	0.47507772904	0.449241715367	0.450478545187	0.439236621796	0.37022331971	0.345312972716	0.428430423718	0.413156431797	0.471428886073	0.463266789738	0.370295207777	0.426071521856	0.404942667404	0.407391775386	0.424628920273	0.47986916203	0.42043079986	0.41161216106	0.560490963897	0.544729995752
D8m6655	0.453465808331	0.482837333853	0.574277787553	0.458284529799	0.478809505749	0.473345230127	0.477197885382	0.491157304507	0.501452651578	0.589326490793	0.566197932677	0.482573928505	0.437968536227	0.392897322946	0.443569780743	0.543319049085	0.505967448661	0.512397171792	0.528967502163	0.492488969112	0.571255770207	0.465929674253	0.45870208324	0.322818091847	0.32927467648	0.332172598856	0.395943549172	0.344067118308	0.341026304954	0.328096887621	0.53079874252	0.503078173935	0.46083887948	0.455093747695	0.405692744962	0.394591660479	0.476094937458	0.492631654931	0.481620761991	0.540377869824	0.472228283231	0.480705663387	0.543870490811	0.415777026139	0.512716650396	0.463401923376	0.49163927428	0.461172223301	0.478147849799	0.441000660499	0.389773454283	0.378825281538	0.513544102095	0.528303146028	0.481487698989	0.453793482688	0.516139333367	0.456789885296	0.463184897467	0.466236206341	0.564218720456	0.53795141346	0.469709290289	0.443786810315	0.421441167235	0.528826686185	0.532247093781	0.365838055858	0.394146411006	0.528122928218	0.538344686106	0.425244725249	0.407732056521	0.318342765829	0.317644350121	0.0	0.310122488295	0.243475691176	0.231608513437	0.442284218453	0.425542348914	0.477730472335	0.462459639937	0.463828317136	0.436318355725	0.502520423786	0.485314298933	0.555909646709	0.552905125019	0.400365950714	0.423912693447	0.462299400806	0.438898556292	0.436349664089	0.486442107396	0.485339778052	0.471910799637	0.494251779375	0.479039773113
D8m6656	0.43136353919	0.412689500758	0.563793914775	0.478314428426	0.510168269151	0.443242766729	0.473667392205	0.414159547924	0.417126990817	0.517934966821	0.481066171985	0.427405541094	0.398296846203	0.369983751172	0.425491183531	0.492242185211	0.459122313026	0.463869571726	0.465747335777	0.42448410681	0.502287181758	0.393028538638	0.411888653102	0.317424928447	0.341542224609	0.430245793041	0.472006937991	0.439142657729	0.418471090083	0.401002859302	0.496573728347	0.492806626124	0.427682113622	0.434092295258	0.383148989369	0.380320575918	0.381589073632	0.386550003089	0.468645695156	0.529333859154	0.398817506133	0.382085996376	0.462524193641	0.402649168543	0.44582846707	0.444519628699	0.397972192468	0.402192318159	0.424649949	0.354362020353	0.362137126407	0.350172353943	0.455758929193	0.459002957038	0.433898230036	0.441165309917	0.498592101001	0.446638681998	0.4002806066	0.404514289801	0.49754454956	0.475470294703	0.433360653377	0.40203119995	0.389894240741	0.464175891113	0.462190019778	0.339546022497	0.368101372006	0.44778889307	0.450393300181	0.349626141354	0.370093630142	0.312597019427	0.303689592532	0.310122488295	0.0	0.315065763793	0.354951748633	0.430269153445	0.402068893329	0.432695930423	0.431644473813	0.424688196572	0.407018537516	0.462439204634	0.445699229277	0.489286671542	0.479788032183	0.351822638485	0.355155942315	0.398896300523	0.43881285238	0.426117269092	0.485850075807	0.416033107327	0.419993377255	0.451039402004	0.440101935299
D8m6657	0.49529340747	0.4898573047	0.630786780782	0.49429869648	0.527972021873	0.498267622465	0.523790591	0.486440736266	0.504787895287	0.554483331059	0.519727250609	0.441827423206	0.38451751146	0.400164665556	0.455006191839	0.575186138545	0.550638407695	0.482386478467	0.487658808408	0.456791672229	0.539460990004	0.46031414134	0.475836761085	0.331475981211	0.351485362485	0.315102317838	0.342984596656	0.357740331923	0.316660295988	0.349661530778	0.517571216686	0.510875255437	0.456340828412	0.438923772318	0.40135241179	0.373607684367	0.450451306947	0.463857292145	0.529557672569	0.586208653554	0.487890950798	0.484660458043	0.501669667841	0.404528581532	0.465785607298	0.490260449397	0.456899377396	0.479111412132	0.505656085773	0.432474905072	0.418325904079	0.41846120256	0.483655209577	0.495114570711	0.506965277436	0.485860553443	0.552781802611	0.493227993692	0.489780361014	0.484775932191	0.537346536136	0.503871154781	0.446282180695	0.412839393138	0.437907897988	0.496877529819	0.491035320765	0.393658848649	0.429736099006	0.499715067712	0.501925787721	0.405391497617	0.413677813197	0.328496338389	0.317298672617	0.243475691176	0.315065763793	0.0	0.276410122856	0.494550355097	0.453057797126	0.451761671097	0.437681629271	0.423058951187	0.405933490629	0.477466490911	0.458307701796	0.53500289349	0.520238157337	0.408105263018	0.436278921609	0.424349345912	0.445167620907	0.479963698522	0.530865563651	0.461807470173	0.456285742763	0.541945176765	0.520165113418
D8m6658	0.458657762242	0.494770433768	0.577544678671	0.466575009257	0.480340233416	0.46230983725	0.476553831299	0.514286692009	0.527413997361	0.626803575523	0.594036242452	0.484295978185	0.432342667742	0.397722439104	0.438019245778	0.546090223405	0.520210659935	0.528724186165	0.536397533128	0.522991573822	0.609357432127	0.481668355661	0.46491089103	0.352214374919	0.363209524843	0.315391917344	0.386361234687	0.310126787353	0.329230139783	0.302784408132	0.551043396373	0.513843458944	0.477316931341	0.473259544671	0.411051477937	0.389191445754	0.513988220529	0.530633240501	0.496081140255	0.548374496816	0.48846815483	0.501336332564	0.581989432942	0.416776793298	0.53283576463	0.451201189462	0.512045602153	0.460316162195	0.482478259569	0.481086171048	0.427313218752	0.429340012668	0.552847834604	0.572761160191	0.509029533541	0.457252463042	0.510214013658	0.45191054965	0.490911856168	0.490793519436	0.598244867044	0.577218209056	0.478000815884	0.451284609641	0.434161401246	0.566280316343	0.558804084913	0.401635589793	0.409668536036	0.566302430508	0.575073944778	0.442516706546	0.417216880604	0.367478793027	0.3685421325	0.231608513437	0.354951748633	0.276410122856	0.0	0.461639241266	0.435552711469	0.511002239196	0.495093181922	0.466859711114	0.445487441161	0.536443820638	0.513837130365	0.587291926723	0.576336440872	0.413176437171	0.45489250796	0.482337910915	0.43769544332	0.446657278996	0.488902013141	0.501980932096	0.492108977265	0.509164861692	0.492021562309
D8m6659	0.338851825052	0.383996530427	0.375499946094	0.431096687518	0.409156813061	0.46832526346	0.407822074126	0.516597213396	0.523619722271	0.655932979341	0.649167049793	0.589241215773	0.57841759812	0.44371458177	0.447404596745	0.417746136741	0.383508615344	0.617511767174	0.619664570124	0.601139378073	0.632995641546	0.512707698837	0.462264663956	0.478990733788	0.466736699519	0.549080244862	0.579281891446	0.506216088374	0.514735909702	0.440578639594	0.553553244043	0.470038748289	0.477868103402	0.526636407895	0.444905960547	0.442059918507	0.568881220278	0.591417223453	0.341584600505	0.386566564585	0.381291768385	0.440972026855	0.636730738778	0.495809625333	0.620352983688	0.427407084145	0.593105538118	0.377570798368	0.4032287884	0.556233734403	0.403357246513	0.416214567323	0.604448146407	0.619070868498	0.387149784333	0.368809867421	0.415841148313	0.396673807878	0.457936863709	0.469314256183	0.634318879396	0.630107752542	0.572403326576	0.573752618747	0.429212405533	0.616726724178	0.620576732084	0.365311537741	0.337128209229	0.627934645777	0.615438486084	0.516075772731	0.468859710089	0.475248814152	0.47507772904	0.442284218453	0.430269153445	0.494550355097	0.461639241266	0.0	0.265219941231	0.567404354313	0.558194852125	0.552708175148	0.533109286073	0.582306637306	0.568760633246	0.622524711992	0.634599904477	0.431312863473	0.439434427207	0.566879028478	0.507150813101	0.36321940867	0.365952892889	0.542414552685	0.546453908495	0.363775984465	0.356060849272
D8m6660	0.357711539053	0.334647502457	0.437045776882	0.49798751596	0.483812368769	0.424647233828	0.399231885984	0.473328924387	0.494737965645	0.638233767488	0.589885495474	0.532656671938	0.511913588116	0.427357710397	0.429191450629	0.406348059547	0.408333569936	0.561981586489	0.561235771787	0.556014778806	0.620120329849	0.465697593741	0.437255930525	0.457228624181	0.456348032998	0.49902417817	0.541210365268	0.478058892845	0.484416349418	0.42539077009	0.550502572788	0.500921182123	0.436967074135	0.482536329594	0.397845908357	0.40015770614	0.524508855886	0.545660140379	0.410648198079	0.455825412157	0.405358311221	0.42306070535	0.579328201379	0.46902635901	0.566119118046	0.384874452426	0.526984994231	0.368404504331	0.384423983316	0.525499290843	0.432144674019	0.454299721838	0.577160705877	0.590144564677	0.416016700687	0.366124923298	0.413840881743	0.376384838662	0.434854690625	0.4538219322	0.603431571843	0.595288691543	0.521415120076	0.498842204096	0.409001242922	0.582225745443	0.570468362573	0.311459246967	0.28927383032	0.587278185041	0.58378269214	0.471885137039	0.415105707959	0.453097439325	0.449241715367	0.425542348914	0.402068893329	0.453057797126	0.435552711469	0.265219941231	0.0	0.516368007679	0.510790086355	0.491065258312	0.478614367645	0.557092472994	0.537767213654	0.583407569223	0.586729798864	0.384919539226	0.38880423434	0.50657319573	0.474885524709	0.38853800459	0.417143640958	0.498400615343	0.509463570895	0.390170195061	0.380176568628
D8m6661	0.542200749309	0.467621917117	0.692053770424	0.605372467418	0.637818000919	0.556882044748	0.599585154046	0.498809894904	0.508176017779	0.439927076908	0.379822973295	0.413413224615	0.416254265875	0.516845734846	0.567834071176	0.63918244323	0.622450697325	0.42596332421	0.42510834468	0.339297265081	0.423888847945	0.487826637988	0.521060271991	0.451590771957	0.47165078249	0.528328123492	0.575267494539	0.567632897735	0.556212448969	0.543932733382	0.396676024256	0.48438326047	0.272173738058	0.24010925636	0.444951109281	0.429374186652	0.452691095825	0.447533662309	0.625426204003	0.667486867891	0.569281174846	0.529375240396	0.444810035133	0.479296468737	0.418380932135	0.579704246682	0.408458823835	0.552260141005	0.607140678837	0.417976238746	0.523615778529	0.518360861387	0.401032318475	0.420685509048	0.52493612584	0.550994269668	0.616196709703	0.543893730268	0.524544606493	0.536698007788	0.418776201849	0.410287165448	0.465926905662	0.41659699041	0.551238516908	0.444488576969	0.421816627244	0.457404504759	0.487175426726	0.435781988339	0.422785832935	0.367135825535	0.398678874948	0.459335020321	0.450478545187	0.477730472335	0.432695930423	0.451761671097	0.511002239196	0.567404354313	0.516368007679	0.0	0.152429747218	0.37562066951	0.368318208349	0.3685044894	0.375165974253	0.40456632065	0.417729616417	0.477747594692	0.508591379906	0.446368931496	0.526907515194	0.556055650029	0.588356033039	0.353904623381	0.368876787014	0.613810904761	0.600778688601
D8m6662	0.539237312906	0.472332702847	0.687302840666	0.595667357743	0.626818400842	0.551177528235	0.593002161473	0.498477625809	0.502155052152	0.450929976759	0.392672722938	0.41557402288	0.420807142202	0.509204007308	0.5604785267	0.632906194671	0.612799634605	0.430399389358	0.43456126107	0.34396782583	0.433063204632	0.488458082964	0.51104604084	0.447348190573	0.459833135795	0.514912420723	0.560786151031	0.552735034671	0.545455289219	0.540319508794	0.401940023005	0.478866077457	0.284236447399	0.241269237814	0.443481942867	0.427614540701	0.447326744119	0.445358652037	0.614525197252	0.662330099095	0.563723026927	0.5213080191	0.449964876132	0.473437600165	0.427688325158	0.575834065444	0.418900770635	0.552151798369	0.600008406454	0.416011195885	0.514935067832	0.508883262892	0.404688936907	0.428001628274	0.528374757817	0.544118509445	0.612245509479	0.541684207713	0.514661976301	0.525799704174	0.43128334201	0.42064214528	0.459048175108	0.417034497471	0.547173052652	0.452631541693	0.433888056285	0.453891440895	0.484909854106	0.439240456812	0.427711531234	0.362300822214	0.395488474868	0.449797260695	0.439236621796	0.462459639937	0.431644473813	0.437681629271	0.495093181922	0.558194852125	0.510790086355	0.152429747218	0.0	0.375406901589	0.368785979793	0.370783763394	0.377905420933	0.413053656831	0.429726226454	0.474107366313	0.504857087504	0.455126923905	0.52493645202	0.551249752459	0.582422631159	0.359034734767	0.363559695713	0.605311802093	0.589109639566
D8m6663	0.549150723515	0.507477475532	0.715773388055	0.594587949548	0.626757341439	0.577987634661	0.604709825969	0.538185607747	0.548364960481	0.443858294323	0.385717452745	0.38037192262	0.348926931901	0.5122656718	0.553385840242	0.647383930741	0.647081218595	0.356314659571	0.341370788984	0.344469211007	0.423418914943	0.493285283307	0.499544501924	0.378077810673	0.383534334971	0.489485372262	0.524409596798	0.546063312235	0.49296488146	0.478680522439	0.356275010343	0.415172187726	0.394927743664	0.369889428766	0.403703889754	0.377213230751	0.438941008237	0.451272308347	0.619874096462	0.658187575592	0.567574420396	0.53032751542	0.425984165485	0.362334738587	0.376996961342	0.527723000765	0.382585201451	0.539356167642	0.596517712948	0.369995685689	0.495744954932	0.486657395502	0.374030236678	0.389732765259	0.52587444428	0.540966648049	0.627937935532	0.555840601051	0.566455366531	0.570500331636	0.407474614982	0.381525281189	0.440433464345	0.377837608259	0.556861849591	0.379949186818	0.350574521052	0.432373270815	0.469638727851	0.416938671189	0.408205506399	0.330119331125	0.343250628466	0.383337661562	0.37022331971	0.463828317136	0.424688196572	0.423058951187	0.466859711114	0.552708175148	0.491065258312	0.37562066951	0.375406901589	0.0	0.187264607983	0.381590486231	0.370422773099	0.384932832345	0.361855073322	0.429901641454	0.496602403305	0.368820678127	0.425785500483	0.514728769546	0.551424817985	0.314341425532	0.322910351891	0.63240119851	0.619145355214
D8m6664	0.536029416418	0.50136256451	0.690825013207	0.563307402057	0.594484547934	0.566979073504	0.594523148125	0.537024762016	0.554196200329	0.457612574152	0.40414202587	0.385770641095	0.359337727288	0.493341228741	0.53789205183	0.63612916753	0.634768678501	0.379464108733	0.368875955548	0.349826057019	0.431287813664	0.488898615417	0.495366547564	0.353930560992	0.358184749406	0.481164659728	0.526040799589	0.534604238161	0.487138248003	0.464272965152	0.344309795091	0.398199048947	0.389112625952	0.360314190006	0.391863836145	0.375746260354	0.431268513357	0.453750908509	0.590498705769	0.636857643972	0.54581022232	0.526210371342	0.437403636389	0.353540744708	0.386824703208	0.519020745945	0.395306290644	0.530181809998	0.583382349451	0.367498667522	0.465393356941	0.462562049688	0.378411647627	0.391700014554	0.51945555905	0.523113711013	0.611354100945	0.540486901897	0.560915576673	0.561305402059	0.417816873673	0.389146723234	0.441028276616	0.385629486578	0.542980178257	0.400608685538	0.372943356083	0.402079246068	0.441092328551	0.422852107025	0.416364191037	0.312024422768	0.313133353709	0.355440732584	0.345312972716	0.436318355725	0.407018537516	0.405933490629	0.445487441161	0.533109286073	0.478614367645	0.368318208349	0.368785979793	0.187264607983	0.0	0.383679806862	0.370583841581	0.395776784958	0.379046585874	0.413446469902	0.480669543276	0.385252757588	0.420160755593	0.483817916672	0.526552612257	0.310940946289	0.320145179734	0.615868003472	0.597945299503
D8m6665	0.576033646772	0.523611279558	0.734581996911	0.61287848584	0.647495009689	0.613904235311	0.646052852222	0.562062489742	0.56552000884	0.33934424792	0.387527299148	0.426064470123	0.425956955489	0.560273575899	0.612313159069	0.693569138961	0.683299862128	0.342756825023	0.356771924827	0.335815512693	0.323193448058	0.544512840192	0.561703292402	0.447673097064	0.462454040689	0.560743408871	0.599929512387	0.59932521171	0.583868203555	0.567409911207	0.366767723161	0.476670649914	0.42251256507	0.395057497644	0.493483015901	0.456305523454	0.42783054931	0.415554791952	0.635357835291	0.68331982444	0.584020633462	0.557289509744	0.394909057733	0.456850433945	0.355895573014	0.612153841069	0.400917738003	0.578532241265	0.635312785747	0.371037140133	0.551566080108	0.51978558116	0.294280162286	0.319412639824	0.514567280484	0.568709799701	0.661817392404	0.593751722852	0.58531970918	0.584729270803	0.309113509512	0.306873535138	0.466910743291	0.432436680712	0.600511553216	0.353882303169	0.331888935643	0.511553278108	0.548861532289	0.341582773894	0.326169481182	0.377162376419	0.42314272748	0.444157616994	0.428430423718	0.502520423786	0.462439204634	0.477466490911	0.536443820638	0.582306637306	0.557092472994	0.3685044894	0.370783763394	0.381590486231	0.383679806862	0.0	0.157393351005	0.309933967685	0.341826154991	0.506117032884	0.547566225893	0.413154986838	0.499321680801	0.576315857505	0.605181202088	0.365725392854	0.366004732707	0.668297519026	0.651994671392
